sequence_id,coeff_0,coeff_1,coeff_2,coeff_3,param_0,param_1,param_2,param_3,sequence_path
9749,0.3553,0.1986,0.2834,0.1627,-1.0,0.8186,0.7104,8.9946,/home/users/gangus/data_06-19-19_processed/sequence_9749.npy
13342,0.2975,0.304,0.0279,0.3706,-1.0,0.1447,0.3535,4.6745,/home/users/gangus/data_06-19-19_processed/sequence_13342.npy
10455,0.2386,0.6833,0.0282,0.05,-1.0,0.1325,0.4177,9.0409,/home/users/gangus/data_06-19-19_processed/sequence_10455.npy
13000,0.1686,0.4127,0.2929,0.1259,-1.0,0.1409,0.7827,4.8381,/home/users/gangus/data_06-19-19_processed/sequence_13000.npy
4145,0.0185,0.6499,0.0164,0.3152,-1.0,0.2727,0.2608,4.0889999999999995,/home/users/gangus/data_06-19-19_processed/sequence_4145.npy
13668,0.2237,0.4026,0.2413,0.1324,-1.0,0.1272,0.6596,7.3956,/home/users/gangus/data_06-19-19_processed/sequence_13668.npy
3717,0.672,0.2486,0.0348,0.0445,-1.0,0.3302,0.3234,3.7121,/home/users/gangus/data_06-19-19_processed/sequence_3717.npy
19810,0.3069,0.1996,0.1313,0.3622,-1.0,0.5692,0.6671,3.6393,/home/users/gangus/data_06-19-19_processed/sequence_19810.npy
18015,0.0218,0.3529,0.4082,0.2171,-1.0,0.3045,0.6176,9.7027,/home/users/gangus/data_06-19-19_processed/sequence_18015.npy
11677,0.4233,0.3552,0.0001,0.2214,-1.0,0.2899,0.3776,8.4232,/home/users/gangus/data_06-19-19_processed/sequence_11677.npy
17425,0.015,0.3186,0.4033,0.2631,-1.0,0.3728,0.2736,7.1154,/home/users/gangus/data_06-19-19_processed/sequence_17425.npy
2733,0.018000000000000002,0.0489,0.3773,0.5558,-1.0,0.1527,0.7216,8.0135,/home/users/gangus/data_06-19-19_processed/sequence_2733.npy
9460,0.4241,0.1858,0.3634,0.0267,-1.0,0.1093,0.4529,1.0256,/home/users/gangus/data_06-19-19_processed/sequence_9460.npy
19301,0.1635,0.4386,0.0495,0.3484,-1.0,0.3739,0.1666,2.2293,/home/users/gangus/data_06-19-19_processed/sequence_19301.npy
13558,0.3434,0.0605,0.2642,0.3318,-1.0,0.1224,0.2015,5.8162,/home/users/gangus/data_06-19-19_processed/sequence_13558.npy
14002,0.6106,0.0318,0.1366,0.221,-1.0,0.5688,0.7532,1.6587,/home/users/gangus/data_06-19-19_processed/sequence_14002.npy
4899,0.2983,0.27,0.2625,0.1691,-1.0,0.8267,0.1338,2.8663,/home/users/gangus/data_06-19-19_processed/sequence_4899.npy
14728,0.2753,0.1985,0.1034,0.4228,-1.0,0.6607,0.4497,7.2053,/home/users/gangus/data_06-19-19_processed/sequence_14728.npy
2257,0.3084,0.2546,0.3487,0.0882,-1.0,0.8291,0.4407,4.4105,/home/users/gangus/data_06-19-19_processed/sequence_2257.npy
8426,0.1891,0.2045,0.4082,0.1982,-1.0,0.6577,0.7333,2.7904,/home/users/gangus/data_06-19-19_processed/sequence_8426.npy
15039,0.3439,0.2675,0.2885,0.1001,-1.0,0.6687,0.2984,7.0701,/home/users/gangus/data_06-19-19_processed/sequence_15039.npy
5104,0.2081,0.1375,0.2211,0.4333,-1.0,0.2003,0.8595,8.3392,/home/users/gangus/data_06-19-19_processed/sequence_5104.npy
17134,0.2355,0.19399999999999998,0.2596,0.311,-1.0,0.2713,0.1397,8.1007,/home/users/gangus/data_06-19-19_processed/sequence_17134.npy
9528,0.3801,0.1164,0.2584,0.2451,-1.0,0.2064,0.2168,9.0191,/home/users/gangus/data_06-19-19_processed/sequence_9528.npy
15954,0.3049,0.0899,0.0601,0.5452,-1.0,0.5875,0.7191,4.3279,/home/users/gangus/data_06-19-19_processed/sequence_15954.npy
6876,0.1021,0.0156,0.4643,0.418,-1.0,0.1626,0.2217,7.5662,/home/users/gangus/data_06-19-19_processed/sequence_6876.npy
1132,0.4594,0.0363,0.2814,0.2228,-1.0,0.6891,0.337,5.8405,/home/users/gangus/data_06-19-19_processed/sequence_1132.npy
6621,0.147,0.1045,0.2862,0.4623,-1.0,0.5168,0.4545,9.5249,/home/users/gangus/data_06-19-19_processed/sequence_6621.npy
17787,0.0775,0.2952,0.3212,0.3061,-1.0,0.2194,0.7340000000000001,5.5202,/home/users/gangus/data_06-19-19_processed/sequence_17787.npy
13573,0.4022,0.3136,0.0796,0.2045,-1.0,0.37,0.8447,9.7689,/home/users/gangus/data_06-19-19_processed/sequence_13573.npy
17859,0.2656,0.3544,0.3627,0.0174,-1.0,0.6017,0.3812,4.0338,/home/users/gangus/data_06-19-19_processed/sequence_17859.npy
10956,0.1646,0.2644,0.3657,0.2053,-1.0,0.1534,0.9708,9.574,/home/users/gangus/data_06-19-19_processed/sequence_10956.npy
7371,0.2574,0.3574,0.1291,0.2561,-1.0,0.368,0.3508,4.0164,/home/users/gangus/data_06-19-19_processed/sequence_7371.npy
9080,0.0329,0.6705,0.0647,0.2318,-1.0,0.4811,0.2027,7.6451,/home/users/gangus/data_06-19-19_processed/sequence_9080.npy
13860,0.1713,0.1715,0.4591,0.1982,-1.0,0.506,0.5306,7.3104,/home/users/gangus/data_06-19-19_processed/sequence_13860.npy
11164,0.3521,0.3196,0.2867,0.0416,-1.0,0.5,0.3239,7.5334,/home/users/gangus/data_06-19-19_processed/sequence_11164.npy
11454,0.1311,0.0567,0.4368,0.3754,-1.0,0.5589,0.2505,5.9667,/home/users/gangus/data_06-19-19_processed/sequence_11454.npy
8553,0.0533,0.7022,0.1937,0.0509,-1.0,0.7792,0.7426,6.5774,/home/users/gangus/data_06-19-19_processed/sequence_8553.npy
7412,0.1837,0.2724,0.2486,0.2954,-1.0,0.4615,0.3893,3.5135,/home/users/gangus/data_06-19-19_processed/sequence_7412.npy
14800,0.4161,0.1201,0.3297,0.1341,-1.0,0.6684,0.7872,4.1881,/home/users/gangus/data_06-19-19_processed/sequence_14800.npy
10338,0.0436,0.3954,0.3588,0.2021,-1.0,0.5904,0.9283,2.9919,/home/users/gangus/data_06-19-19_processed/sequence_10338.npy
14562,0.1245,0.4064,0.2586,0.2104,-1.0,0.1441,0.5925,7.8955,/home/users/gangus/data_06-19-19_processed/sequence_14562.npy
5073,0.1076,0.3244,0.2241,0.3439,-1.0,0.2531,0.4249,7.7263,/home/users/gangus/data_06-19-19_processed/sequence_5073.npy
2127,0.365,0.5443,0.0513,0.0395,-1.0,0.4984,0.5033,5.7465,/home/users/gangus/data_06-19-19_processed/sequence_2127.npy
3007,0.0218,0.2734,0.0089,0.6959,-1.0,0.5836,0.7455,5.1245,/home/users/gangus/data_06-19-19_processed/sequence_3007.npy
18968,0.4296,0.0003,0.2618,0.3083,-1.0,0.2145,0.1776,2.431,/home/users/gangus/data_06-19-19_processed/sequence_18968.npy
6240,0.0522,0.2225,0.6579,0.0674,-1.0,0.8193,0.7318,1.8551,/home/users/gangus/data_06-19-19_processed/sequence_6240.npy
16032,0.2491,0.1373,0.2536,0.3601,-1.0,0.1538,0.7140000000000001,3.4475,/home/users/gangus/data_06-19-19_processed/sequence_16032.npy
8434,0.0908,0.3738,0.3035,0.2319,-1.0,0.7509999999999999,0.6826,6.6815,/home/users/gangus/data_06-19-19_processed/sequence_8434.npy
3469,0.0175,0.3356,0.2839,0.363,-1.0,0.6737,0.4698,4.0765,/home/users/gangus/data_06-19-19_processed/sequence_3469.npy
318,0.2545,0.1215,0.2081,0.41600000000000004,-1.0,0.4803,0.6136,7.4094,/home/users/gangus/data_06-19-19_processed/sequence_318.npy
8954,0.2156,0.11,0.4131,0.2614,-1.0,0.3517,0.3072,3.0282,/home/users/gangus/data_06-19-19_processed/sequence_8954.npy
15742,0.381,0.1463,0.314,0.1586,-1.0,0.652,0.9975,9.8373,/home/users/gangus/data_06-19-19_processed/sequence_15742.npy
19451,0.1359,0.2848,0.3014,0.2778,-1.0,0.1645,0.8988,9.5738,/home/users/gangus/data_06-19-19_processed/sequence_19451.npy
19718,0.3538,0.078,0.4939,0.0742,-1.0,0.725,0.5236,1.2025,/home/users/gangus/data_06-19-19_processed/sequence_19718.npy
919,0.1018,0.1847,0.5615,0.1519,-1.0,0.4491,0.945,7.0521,/home/users/gangus/data_06-19-19_processed/sequence_919.npy
14578,0.3536,0.26,0.1062,0.2802,-1.0,0.1217,0.4301,2.4989,/home/users/gangus/data_06-19-19_processed/sequence_14578.npy
1900,0.1213,0.2315,0.2596,0.3876,-1.0,0.1156,0.0293,4.6974,/home/users/gangus/data_06-19-19_processed/sequence_1900.npy
17641,0.0714,0.4619,0.1199,0.3467,-1.0,0.5146,0.2503,1.7444,/home/users/gangus/data_06-19-19_processed/sequence_17641.npy
163,0.3939,0.2347,0.3085,0.0629,-1.0,0.5245,0.9342,3.5996,/home/users/gangus/data_06-19-19_processed/sequence_163.npy
3387,0.0703,0.3205,0.3267,0.2825,-1.0,0.7163,0.9364,7.3342,/home/users/gangus/data_06-19-19_processed/sequence_3387.npy
17161,0.0052,0.1136,0.4963,0.3849,-1.0,0.1343,0.2307,7.5545,/home/users/gangus/data_06-19-19_processed/sequence_17161.npy
9160,0.0412,0.1005,0.7705,0.0879,-1.0,0.217,0.289,8.7471,/home/users/gangus/data_06-19-19_processed/sequence_9160.npy
421,0.4912,0.0699,0.2029,0.2359,-1.0,0.8853,0.1894,2.695,/home/users/gangus/data_06-19-19_processed/sequence_421.npy
13,0.3932,0.2343,0.2181,0.1544,-1.0,0.2837,0.2756,1.0801,/home/users/gangus/data_06-19-19_processed/sequence_13.npy
9273,0.0656,0.3747,0.3259,0.2338,-1.0,0.5659,0.1663,5.209,/home/users/gangus/data_06-19-19_processed/sequence_9273.npy
5362,0.2859,0.2369,0.146,0.3313,-1.0,0.5413,0.0282,1.5347,/home/users/gangus/data_06-19-19_processed/sequence_5362.npy
18523,0.0898,0.6532,0.1913,0.0658,-1.0,0.18600000000000003,0.2603,7.5927,/home/users/gangus/data_06-19-19_processed/sequence_18523.npy
12292,0.0969,0.1864,0.4473,0.2693,-1.0,0.2696,0.1107,2.0927,/home/users/gangus/data_06-19-19_processed/sequence_12292.npy
16311,0.0273,0.4026,0.2774,0.2927,-1.0,0.7277,0.8102,2.7694,/home/users/gangus/data_06-19-19_processed/sequence_16311.npy
16596,0.3747,0.1509,0.2962,0.1782,-1.0,0.1352,0.6902,2.1812,/home/users/gangus/data_06-19-19_processed/sequence_16596.npy
18259,0.2584,0.2885,0.3149,0.1382,-1.0,0.7784,0.7459,8.1238,/home/users/gangus/data_06-19-19_processed/sequence_18259.npy
11207,0.4959,0.2593,0.0265,0.2182,-1.0,0.6028,0.895,2.4232,/home/users/gangus/data_06-19-19_processed/sequence_11207.npy
14632,0.066,0.3008,0.1514,0.4818,-1.0,0.8781,0.8363,9.3098,/home/users/gangus/data_06-19-19_processed/sequence_14632.npy
2203,0.2404,0.098,0.3273,0.3343,-1.0,0.5102,0.4487,3.0153,/home/users/gangus/data_06-19-19_processed/sequence_2203.npy
12001,0.1343,0.2361,0.3742,0.2553,-1.0,0.2093,0.1354,7.0654,/home/users/gangus/data_06-19-19_processed/sequence_12001.npy
15137,0.044000000000000004,0.3725,0.3208,0.2627,-1.0,0.6953,0.4986,7.5368,/home/users/gangus/data_06-19-19_processed/sequence_15137.npy
13098,0.4715,0.0024,0.4041,0.1219,-1.0,0.1207,0.7709,3.1404,/home/users/gangus/data_06-19-19_processed/sequence_13098.npy
10642,0.2383,0.3265,0.2587,0.1765,-1.0,0.1584,0.3539,8.4993,/home/users/gangus/data_06-19-19_processed/sequence_10642.npy
13720,0.3272,0.2351,0.2595,0.1781,-1.0,0.8214,0.0717,8.9337,/home/users/gangus/data_06-19-19_processed/sequence_13720.npy
4693,0.5985,0.1496,0.0584,0.1935,-1.0,0.3179,0.5436,5.2067,/home/users/gangus/data_06-19-19_processed/sequence_4693.npy
6732,0.2964,0.3316,0.109,0.263,-1.0,0.506,0.2667,5.4678,/home/users/gangus/data_06-19-19_processed/sequence_6732.npy
14379,0.3512,0.361,0.0541,0.2337,-1.0,0.2631,0.3019,3.2644,/home/users/gangus/data_06-19-19_processed/sequence_14379.npy
243,0.2011,0.2801,0.3473,0.1715,-1.0,0.6633,0.4986,9.2711,/home/users/gangus/data_06-19-19_processed/sequence_243.npy
5620,0.4138,0.0728,0.2282,0.2853,-1.0,0.2535,0.7361,4.9796,/home/users/gangus/data_06-19-19_processed/sequence_5620.npy
18745,0.0402,0.8109999999999999,0.0526,0.0962,-1.0,0.5077,0.7314,4.1563,/home/users/gangus/data_06-19-19_processed/sequence_18745.npy
19328,0.5022,0.1302,0.3429,0.0247,-1.0,0.7205,0.5332,6.5604,/home/users/gangus/data_06-19-19_processed/sequence_19328.npy
1381,0.1633,0.315,0.3316,0.1902,-1.0,0.2208,0.8084,2.6926,/home/users/gangus/data_06-19-19_processed/sequence_1381.npy
7875,0.3794,0.1379,0.2588,0.2239,-1.0,0.575,0.2398,1.8939,/home/users/gangus/data_06-19-19_processed/sequence_7875.npy
13311,0.0921,0.386,0.3405,0.1814,-1.0,0.3045,0.7309,5.8267,/home/users/gangus/data_06-19-19_processed/sequence_13311.npy
997,0.2969,0.3271,0.1514,0.2245,-1.0,0.5449,0.8642,6.2278,/home/users/gangus/data_06-19-19_processed/sequence_997.npy
9193,0.0833,0.0313,0.5315,0.3539,-1.0,0.7204,0.6019,2.5954,/home/users/gangus/data_06-19-19_processed/sequence_9193.npy
3909,0.5538,0.0582,0.0451,0.3429,-1.0,0.4845,0.6011,3.5717,/home/users/gangus/data_06-19-19_processed/sequence_3909.npy
1448,0.1841,0.2717,0.3932,0.151,-1.0,0.6284,0.36200000000000004,9.1275,/home/users/gangus/data_06-19-19_processed/sequence_1448.npy
1380,0.0555,0.2875,0.3447,0.3123,-1.0,0.2014,0.5443,4.7945,/home/users/gangus/data_06-19-19_processed/sequence_1380.npy
8584,0.3939,0.0455,0.0452,0.5154,-1.0,0.1455,0.1651,2.9782,/home/users/gangus/data_06-19-19_processed/sequence_8584.npy
17645,0.4146,0.0461,0.21899999999999997,0.3203,-1.0,0.2195,0.8777,2.9169,/home/users/gangus/data_06-19-19_processed/sequence_17645.npy
4650,0.3379,0.0541,0.0037,0.6042,-1.0,0.5161,0.996,4.6575,/home/users/gangus/data_06-19-19_processed/sequence_4650.npy
13165,0.2924,0.1212,0.3813,0.205,-1.0,0.638,0.9172,7.9649,/home/users/gangus/data_06-19-19_processed/sequence_13165.npy
10255,0.292,0.2959,0.261,0.1511,-1.0,0.4152,0.9006,8.3165,/home/users/gangus/data_06-19-19_processed/sequence_10255.npy
3196,0.3972,0.0979,0.2041,0.3007,-1.0,0.7368,0.3439,2.7736,/home/users/gangus/data_06-19-19_processed/sequence_3196.npy
631,0.1236,0.2334,0.3326,0.3104,-1.0,0.4863,0.505,9.3327,/home/users/gangus/data_06-19-19_processed/sequence_631.npy
13650,0.3438,0.0247,0.4479,0.1836,-1.0,0.4722,0.478,4.7895,/home/users/gangus/data_06-19-19_processed/sequence_13650.npy
12180,0.0402,0.3319,0.2727,0.3553,-1.0,0.3452,0.3778,6.6723,/home/users/gangus/data_06-19-19_processed/sequence_12180.npy
5634,0.0236,0.3964,0.3668,0.2131,-1.0,0.7997,0.8425,2.674,/home/users/gangus/data_06-19-19_processed/sequence_5634.npy
18622,0.3205,0.1361,0.4714,0.07200000000000001,-1.0,0.867,0.1286,6.7171,/home/users/gangus/data_06-19-19_processed/sequence_18622.npy
9614,0.0749,0.3774,0.3142,0.2334,-1.0,0.315,0.0343,8.717,/home/users/gangus/data_06-19-19_processed/sequence_9614.npy
8116,0.0473,0.3928,0.3802,0.1796,-1.0,0.2967,0.3002,8.1986,/home/users/gangus/data_06-19-19_processed/sequence_8116.npy
15156,0.1092,0.4233,0.4058,0.0617,-1.0,0.5209,0.2211,6.6076,/home/users/gangus/data_06-19-19_processed/sequence_15156.npy
19556,0.3317,0.2473,0.249,0.172,-1.0,0.6276,0.9739,7.273,/home/users/gangus/data_06-19-19_processed/sequence_19556.npy
5440,0.7113,0.1079,0.0485,0.1323,-1.0,0.1324,0.6674,3.6377,/home/users/gangus/data_06-19-19_processed/sequence_5440.npy
3061,0.1269,0.2532,0.0975,0.5223,-1.0,0.4851,0.9119,3.7267,/home/users/gangus/data_06-19-19_processed/sequence_3061.npy
257,0.13699999999999998,0.4049,0.1354,0.3227,-1.0,0.2705,0.7287,9.5279,/home/users/gangus/data_06-19-19_processed/sequence_257.npy
16738,0.2352,0.2813,0.003,0.4805,-1.0,0.2954,0.307,3.1976,/home/users/gangus/data_06-19-19_processed/sequence_16738.npy
8925,0.3868,0.1547,0.0725,0.386,-1.0,0.2401,0.5021,6.2404,/home/users/gangus/data_06-19-19_processed/sequence_8925.npy
4771,0.4869,0.4046,0.0051,0.1034,-1.0,0.1391,0.6358,6.5707,/home/users/gangus/data_06-19-19_processed/sequence_4771.npy
15547,0.2827,0.2937,0.2861,0.1375,-1.0,0.7587,0.4148,4.9927,/home/users/gangus/data_06-19-19_processed/sequence_15547.npy
19235,0.3859,0.0063,0.2692,0.3386,-1.0,0.3546,0.4663,2.2652,/home/users/gangus/data_06-19-19_processed/sequence_19235.npy
557,0.3627,0.3059,0.2896,0.0418,-1.0,0.4603,0.8892,7.5657,/home/users/gangus/data_06-19-19_processed/sequence_557.npy
16304,0.155,0.262,0.1968,0.3861,-1.0,0.5147,0.8067,6.8689,/home/users/gangus/data_06-19-19_processed/sequence_16304.npy
17154,0.2783,0.354,0.3,0.0678,-1.0,0.6086,0.6317,7.2462,/home/users/gangus/data_06-19-19_processed/sequence_17154.npy
18706,0.2943,0.1269,0.2657,0.3131,-1.0,0.4234,0.4397,6.3251,/home/users/gangus/data_06-19-19_processed/sequence_18706.npy
11219,0.2822,0.2752,0.1828,0.2597,-1.0,0.7275,0.8829,5.7004,/home/users/gangus/data_06-19-19_processed/sequence_11219.npy
11336,0.23199999999999998,0.6789,0.0063,0.0829,-1.0,0.3504,0.5502,2.5718,/home/users/gangus/data_06-19-19_processed/sequence_11336.npy
9704,0.1676,0.0983,0.1264,0.6078,-1.0,0.7362,0.1126,7.4339,/home/users/gangus/data_06-19-19_processed/sequence_9704.npy
2669,0.2017,0.1398,0.2044,0.4542,-1.0,0.1146,0.0936,1.1221,/home/users/gangus/data_06-19-19_processed/sequence_2669.npy
12310,0.1089,0.0679,0.2276,0.5956,-1.0,0.1489,0.4077,1.5118,/home/users/gangus/data_06-19-19_processed/sequence_12310.npy
290,0.1233,0.0262,0.1346,0.716,-1.0,0.6327,0.3458,4.9394,/home/users/gangus/data_06-19-19_processed/sequence_290.npy
4081,0.3829,0.3736,0.1588,0.0847,-1.0,0.3638,0.9521,7.1493,/home/users/gangus/data_06-19-19_processed/sequence_4081.npy
13306,0.0369,0.2468,0.63,0.0863,-1.0,0.3559,0.4331,9.7138,/home/users/gangus/data_06-19-19_processed/sequence_13306.npy
11873,0.4848,0.1274,0.2212,0.1666,-1.0,0.6415,0.4087,8.7064,/home/users/gangus/data_06-19-19_processed/sequence_11873.npy
4385,0.3019,0.4796,0.2171,0.0014,-1.0,0.8252,0.535,9.7348,/home/users/gangus/data_06-19-19_processed/sequence_4385.npy
12728,0.0456,0.4675,0.0987,0.3881,-1.0,0.1835,0.0579,5.7991,/home/users/gangus/data_06-19-19_processed/sequence_12728.npy
4261,0.1382,0.141,0.43799999999999994,0.2828,-1.0,0.8478,0.7152,6.3174,/home/users/gangus/data_06-19-19_processed/sequence_4261.npy
6227,0.2116,0.2261,0.3294,0.2329,-1.0,0.2547,0.4945,8.5503,/home/users/gangus/data_06-19-19_processed/sequence_6227.npy
3239,0.32899999999999996,0.2342,0.1048,0.3319,-1.0,0.17600000000000002,0.9924,1.2647,/home/users/gangus/data_06-19-19_processed/sequence_3239.npy
14210,0.0211,0.5775,0.18600000000000003,0.2154,-1.0,0.8726,0.7909,2.9517,/home/users/gangus/data_06-19-19_processed/sequence_14210.npy
18361,0.132,0.1298,0.19699999999999998,0.5413,-1.0,0.2123,0.5789,1.8765,/home/users/gangus/data_06-19-19_processed/sequence_18361.npy
12350,0.0202,0.4364,0.0815,0.462,-1.0,0.2825,0.6426,6.9581,/home/users/gangus/data_06-19-19_processed/sequence_12350.npy
3388,0.2507,0.152,0.2995,0.2979,-1.0,0.3887,0.0794,6.984,/home/users/gangus/data_06-19-19_processed/sequence_3388.npy
8033,0.1285,0.3977,0.331,0.1429,-1.0,0.6569,0.3445,3.8361,/home/users/gangus/data_06-19-19_processed/sequence_8033.npy
13341,0.0582,0.1045,0.4555,0.3819,-1.0,0.3131,0.4103,1.6887,/home/users/gangus/data_06-19-19_processed/sequence_13341.npy
5632,0.0357,0.4534,0.2968,0.2141,-1.0,0.7779,0.3777,5.3359,/home/users/gangus/data_06-19-19_processed/sequence_5632.npy
15734,0.2436,0.0701,0.4322,0.2541,-1.0,0.5582,0.3469,5.992999999999999,/home/users/gangus/data_06-19-19_processed/sequence_15734.npy
726,0.2517,0.306,0.3647,0.0775,-1.0,0.2917,0.226,8.7646,/home/users/gangus/data_06-19-19_processed/sequence_726.npy
15953,0.3539,0.2368,0.1684,0.2409,-1.0,0.1098,0.299,6.091,/home/users/gangus/data_06-19-19_processed/sequence_15953.npy
4617,0.0037,0.4307,0.1665,0.3992,-1.0,0.4942,0.5479999999999999,8.0062,/home/users/gangus/data_06-19-19_processed/sequence_4617.npy
11071,0.0483,0.5993,0.0085,0.3439,-1.0,0.4157,0.0797,3.4079,/home/users/gangus/data_06-19-19_processed/sequence_11071.npy
13177,0.3213,0.2064,0.2689,0.2034,-1.0,0.8181,0.2752,9.4874,/home/users/gangus/data_06-19-19_processed/sequence_13177.npy
6131,0.3024,0.0838,0.2538,0.36,-1.0,0.3689,0.09,4.3488,/home/users/gangus/data_06-19-19_processed/sequence_6131.npy
17246,0.332,0.2925,0.2686,0.1068,-1.0,0.7462,0.0959,5.4762,/home/users/gangus/data_06-19-19_processed/sequence_17246.npy
11416,0.1398,0.081,0.3486,0.4306,-1.0,0.4866,0.498,9.9377,/home/users/gangus/data_06-19-19_processed/sequence_11416.npy
338,0.4628,0.0295,0.45399999999999996,0.0537,-1.0,0.6128,0.9540000000000001,5.6485,/home/users/gangus/data_06-19-19_processed/sequence_338.npy
7641,0.2594,0.3981,0.0596,0.28300000000000003,-1.0,0.7003,0.9175,1.0705,/home/users/gangus/data_06-19-19_processed/sequence_7641.npy
19676,0.1924,0.214,0.3279,0.2657,-1.0,0.5356,0.2417,4.1891,/home/users/gangus/data_06-19-19_processed/sequence_19676.npy
18579,0.2834,0.2343,0.2659,0.2165,-1.0,0.8781,0.3167,3.9796,/home/users/gangus/data_06-19-19_processed/sequence_18579.npy
5597,0.2457,0.4287,0.1187,0.2069,-1.0,0.1201,0.1083,4.3404,/home/users/gangus/data_06-19-19_processed/sequence_5597.npy
7886,0.2809,0.3098,0.0918,0.3176,-1.0,0.8943,0.2794,8.7289,/home/users/gangus/data_06-19-19_processed/sequence_7886.npy
2899,0.2678,0.5118,0.0892,0.1312,-1.0,0.5805,0.6892,7.8147,/home/users/gangus/data_06-19-19_processed/sequence_2899.npy
17537,0.3605,0.2713,0.1758,0.1925,-1.0,0.7062,0.5379999999999999,3.5731,/home/users/gangus/data_06-19-19_processed/sequence_17537.npy
16640,0.4634,0.2064,0.2159,0.1142,-1.0,0.3205,0.2788,3.6251,/home/users/gangus/data_06-19-19_processed/sequence_16640.npy
2012,0.35100000000000003,0.2751,0.1395,0.2344,-1.0,0.2478,0.9396,8.9851,/home/users/gangus/data_06-19-19_processed/sequence_2012.npy
10547,0.1804,0.1465,0.337,0.3361,-1.0,0.5311,0.2552,1.6114,/home/users/gangus/data_06-19-19_processed/sequence_10547.npy
16118,0.3692,0.2005,0.1151,0.3152,-1.0,0.5471,0.8605,3.7579,/home/users/gangus/data_06-19-19_processed/sequence_16118.npy
2947,0.2262,0.3515,0.2956,0.1266,-1.0,0.8166,0.9309999999999999,1.2195,/home/users/gangus/data_06-19-19_processed/sequence_2947.npy
15441,0.2288,0.4323,0.0499,0.289,-1.0,0.7744,0.3081,7.8967,/home/users/gangus/data_06-19-19_processed/sequence_15441.npy
5879,0.0209,0.2203,0.6971,0.0617,-1.0,0.6757,0.5838,4.86,/home/users/gangus/data_06-19-19_processed/sequence_5879.npy
731,0.3709,0.2862,0.312,0.0309,-1.0,0.7154,0.9549,5.3166,/home/users/gangus/data_06-19-19_processed/sequence_731.npy
9235,0.2903,0.1564,0.2294,0.3239,-1.0,0.7029,0.2356,2.6756,/home/users/gangus/data_06-19-19_processed/sequence_9235.npy
13980,0.2964,0.3417,0.3413,0.0206,-1.0,0.7141,0.05,7.6321,/home/users/gangus/data_06-19-19_processed/sequence_13980.npy
8891,0.4126,0.2368,0.1194,0.2312,-1.0,0.8536,0.6394,1.4663,/home/users/gangus/data_06-19-19_processed/sequence_8891.npy
14593,0.3534,0.1409,0.2769,0.2288,-1.0,0.6936,0.3874,4.5598,/home/users/gangus/data_06-19-19_processed/sequence_14593.npy
7839,0.1956,0.321,0.1261,0.3573,-1.0,0.544,0.9969,6.7538,/home/users/gangus/data_06-19-19_processed/sequence_7839.npy
17167,0.2549,0.0191,0.1939,0.5321,-1.0,0.1775,0.7431,4.9445,/home/users/gangus/data_06-19-19_processed/sequence_17167.npy
11424,0.4038,0.0622,0.1973,0.3368,-1.0,0.6606,0.0565,2.7222,/home/users/gangus/data_06-19-19_processed/sequence_11424.npy
19711,0.0737,0.4713,0.4448,0.0102,-1.0,0.2125,0.0728,5.2664,/home/users/gangus/data_06-19-19_processed/sequence_19711.npy
19297,0.469,0.3731,0.1093,0.0486,-1.0,0.4866,0.2118,5.0989,/home/users/gangus/data_06-19-19_processed/sequence_19297.npy
7809,0.2038,0.3144,0.1278,0.354,-1.0,0.8572,0.2885,4.604,/home/users/gangus/data_06-19-19_processed/sequence_7809.npy
